subject_id,set_id,rep_id,frame,obj_id,x,y,z,v,range_m,azimuth_deg,elev_deg,snr,noise,label
Person_B,1,1,0,-1,0,0,0,0,0,0,0,0,0,good
Person_B,1,1,1,-1,0,0,0,0,0,0,0,0,0,good
Person_B,1,1,2,-1,0,0,0,0,0,0,0,0,0,good
Person_B,1,1,3,-1,0,0,0,0,0,0,0,0,0,good
Person_B,1,1,4,0,-0.196329102,0.6698815226554871,0,-0.12173257,0.6980590022741615,-16.33482344,0,307,445,good
Person_B,1,1,5,0,-0.196329102,0.6698815226554871,0,-0.12173257,0.6980590022741615,-16.33482344,0,364,435,good
Person_B,1,1,6,0,-0.196329102,0.6698815226554871,0,-0.12173257,0.6980590022741615,-16.33482344,0,446,428,good
Person_B,1,1,7,0,-0.204509482,0.6216549873352051,0,-0.24346514,0.654430326,-18.20995734,0,381,434,good
Person_B,1,1,8,0,-0.190875515,0.580211341,0,-0.24346514,0.6108016560424554,-18.20995667,0,446,435,good
Person_B,1,1,9,0,-0.190875515,0.580211341,0,-0.365197718,0.6108016560424554,-18.20995667,0,434,435,good
Person_B,1,1,10,0,0.088620774,0.5602066516876221,0,-0.365197718,0.5671729315286524,8.989299754,0,410,435,good
Person_B,1,1,10,1,-0.194965705,0.5326101183891296,0,-0.365197718,0.5671729581389346,-20.10550991,0,410,435,good
Person_B,1,1,10,2,0,0.9162024855613708,0,-0.12173257,0.9162024855613708,0,0,306,558,good
Person_B,1,1,11,0,0.098164544,0.5142589807510376,0,-0.24346514,0.5235442453943328,10.806922608455713,0,353,440,good
Person_B,1,1,11,1,0.15270040929317474,0.5914061069488525,0,-0.24346514,0.6108016030878608,14.477513028012801,0,331,431,good
Person_B,1,1,12,-1,0,0,0,0,0,0,0,0,0,good
Person_B,1,1,13,-1,0,0,0,0,0,0,0,0,0,good
Person_B,1,1,14,0,0.12406907975673676,0.5534365177154541,0,-0.12173257,0.5671729151614097,12.635625580079946,0,352,443,good
Person_B,1,1,15,-1,0,0,0,0,0,0,0,0,0,good
Person_B,1,1,16,-1,0,0,0,0,0,0,0,0,0,good
Person_B,1,1,17,-1,0,0,0,0,0,0,0,0,0,good
Person_B,1,1,18,-1,0,0,0,0,0,0,0,0,0,good
Person_B,1,1,19,0,-0.034084912,1.0901844501495361,0,-0.12173257,1.0907171570120493,-1.790784726,0,350,547,good
Person_B,1,1,20,0,0.074986808,0.4740210473537445,0,0.4869302809238434,0.47991559123315525,8.989298977325161,0,367,544,good
Person_B,1,1,21,0,0.035448309034109116,1.1337918043136597,0,0.2434651404619217,1.1343458194669744,1.7907847713268152,0,291,615,good
Person_B,1,1,21,1,0.054535862,0.870867908,0,0.36519771814346313,0.8725738211958901,3.583321586356074,0,357,514,good
Person_B,1,1,21,2,-0.177241549,0.5387676358222961,0,0.6086628437042236,0.5671729295942652,-18.20995778,0,414,419,good
Person_B,1,1,22,0,-0.171787962,0.586146355,0,0.4869302809238434,0.6108016479155256,-16.33482269,0,417,432,good
Person_B,1,1,23,0,-0.184058532,0.6280139088630676,0,0.2434651404619217,0.6544302964955059,-16.33482382,0,412,424,good
